inventory_date,product_id,product_name,product_category,outlet_id,outlet_name,region_name,city,opening_stock,closing_stock,available_stock,stockout_flag,days_of_supply
2024-01-03,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,66,43,43,0,3.1
2024-01-03,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,104,77,77,0,6.6
2024-01-03,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,123,107,107,0,7.9
2024-01-04,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,80,55,55,0,6.6
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,163,125,125,0,9.3
2024-01-04,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,164,129,129,0,14.4
2024-01-04,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,152,110,110,0,10.2
2024-01-04,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,112,99,99,0,10.8
2024-01-04,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,119,98,98,0,8.0
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,121,105,105,0,13.0
2024-01-04,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,102,73,73,0,7.8
2024-01-04,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,84,62,62,0,6.0
2024-01-04,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,143,117,117,0,8.9
2024-01-04,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,96,83,83,0,5.9
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,133,97,97,0,6.5
2024-01-04,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,119,99,99,0,8.7
2024-01-04,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,106,63,63,0,6.7
2024-01-04,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,121,90,90,0,8.2
2024-01-04,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,73,62,62,0,5.1
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,119,85,85,0,9.6
2024-01-04,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,113,71,71,0,5.4
2024-01-04,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,140,109,109,0,11.3
2024-01-04,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,176,148,148,0,15.0
2024-01-04,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,120,82,82,0,5.6
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,97,77,77,0,8.8
2024-01-04,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,94,76,76,0,6.7
2024-01-04,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,83,52,52,0,4.5
2024-01-04,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,161,121,121,0,8.7
2024-01-04,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,121,83,83,0,9.6
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,157,118,118,0,8.1
2024-01-04,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,106,75,75,0,7.2
2024-01-04,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,152,129,129,0,11.5
2024-01-04,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,168,127,127,0,15.8
2024-01-04,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,112,78,78,0,7.1
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,126,81,81,0,5.8
2024-01-04,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,104,87,87,0,6.5
2024-01-04,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,88,75,75,0,5.9
2024-01-04,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,145,121,121,0,9.2
2024-01-04,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,75,65,65,0,4.9
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,118,104,104,0,11.2
2024-01-04,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,149,119,119,0,9.8
2024-01-04,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,146,111,111,0,12.8
2024-01-04,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,158,120,120,0,12.4
2024-01-04,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,140,98,98,0,8.8
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,103,66,66,0,4.8
2024-01-04,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,116,102,102,0,8.5
2024-01-04,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,125,111,111,0,10.6
2024-01-04,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,136,108,108,0,7.3
2024-01-04,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,94,50,50,0,4.2
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,93,80,80,0,5.7
2024-01-04,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,83,67,67,0,6.7
2024-01-04,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,140,103,103,0,10.4
2024-01-04,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,102,58,58,0,6.2
2024-01-04,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,137,118,118,0,11.2
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,96,76,76,0,5.7
2024-01-04,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,141,98,98,0,6.8
2024-01-04,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,151,130,130,0,12.2
2024-01-04,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,182,144,144,0,15.7
2024-01-04,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,120,97,97,0,8.0
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,53,42,42,0,3.0
2024-01-04,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,172,130,130,0,13.2
2024-01-04,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,129,117,117,0,8.3
2024-01-04,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,153,110,110,0,10.0
2024-01-04,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,167,123,123,0,11.3
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,137,111,111,0,11.3
2024-01-04,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,93,58,58,0,4.4
2024-01-04,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,95,75,75,0,7.0
2024-01-04,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,97,84,84,0,5.7
2024-01-04,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,90,78,78,0,7.4
2024-01-04,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,122,90,90,0,8.6
2024-01-04,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,106,64,64,0,4.4
2024-01-04,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,120,106,106,0,9.9
2024-01-04,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,128,97,97,0,11.4
2024-01-05,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,124,99,99,0,7.1
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,137,110,110,0,9.6
2024-01-05,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,167,124,124,0,11.1
2024-01-05,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,194,153,153,0,14.0
2024-01-05,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,123,104,104,0,9.2
2024-01-05,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,102,82,82,0,9.7
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,154,110,110,0,11.9
2024-01-05,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,122,91,91,0,8.3
2024-01-05,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,174,131,131,0,8.9
2024-01-05,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,125,80,80,0,9.6
2024-01-05,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,92,80,80,0,6.3
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,129,92,92,0,7.9
2024-01-05,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,89,79,79,0,6.2
2024-01-05,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,151,117,117,0,8.5
2024-01-05,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,123,106,106,0,8.5
2024-01-05,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,124,100,100,0,11.6
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,92,71,71,0,7.6
2024-01-05,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,156,113,113,0,8.9
2024-01-05,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,145,128,128,0,13.3
2024-01-05,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,131,106,106,0,11.6
2024-01-05,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,142,104,104,0,7.9
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,94,55,55,0,5.5
2024-01-05,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,166,141,141,0,13.8
2024-01-05,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,112,100,100,0,7.2
2024-01-05,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,110,87,87,0,6.9
2024-01-05,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,103,89,89,0,6.4
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,125,93,93,0,7.3
2024-01-05,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,84,54,54,0,3.9
2024-01-05,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,129,101,101,0,8.3
2024-01-05,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,114,95,95,0,11.0
2024-01-05,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,83,67,67,0,5.5
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,108,98,98,0,7.9
2024-01-05,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,122,85,85,0,8.5
2024-01-05,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,131,90,90,0,8.4
2024-01-05,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,114,103,103,0,7.7
2024-01-05,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,128,115,115,0,11.9
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,114,95,95,0,7.4
2024-01-05,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,91,64,64,0,5.1
2024-01-05,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,147,108,108,0,9.1
2024-01-05,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,130,103,103,0,7.5
2024-01-05,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,151,127,127,0,11.6
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,129,86,86,0,6.0
2024-01-05,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,151,115,115,0,7.8
2024-01-05,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,122,98,98,0,8.0
2024-01-05,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,108,98,98,0,6.8
2024-01-05,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,156,119,119,0,11.0
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,123,98,98,0,8.4
2024-01-05,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,101,88,88,0,6.9
2024-01-05,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,68,46,46,0,3.2
2024-01-05,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,151,109,109,0,8.9
2024-01-05,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,115,87,87,0,7.0
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,74,34,34,0,3.0
2024-01-05,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,154,125,125,0,12.1
2024-01-05,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,113,101,101,0,11.7
2024-01-05,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,99,83,83,0,6.9
2024-01-05,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,81,63,63,0,5.1
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,139,103,103,0,9.5
2024-01-05,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,157,126,126,0,11.7
2024-01-05,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,167,128,128,0,9.5
2024-01-05,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,75,56,56,0,5.6
2024-01-05,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,95,70,70,0,6.6
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,140,109,109,0,7.5
2024-01-05,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,104,92,92,0,7.2
2024-01-05,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,121,94,94,0,8.0
2024-01-05,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,125,105,105,0,12.4
2024-01-05,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,103,65,65,0,5.3
2024-01-05,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,98,59,59,0,5.2
2024-01-05,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,122,105,105,0,10.0
2024-01-05,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,99,74,74,0,6.3
2024-01-05,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,150,109,109,0,12.4
2024-01-06,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,128,110,110,0,7.7
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,130,101,101,0,7.0
2024-01-06,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,157,125,125,0,14.3
2024-01-06,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,128,95,95,0,6.8
2024-01-06,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,109,72,72,0,5.8
2024-01-06,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,141,108,108,0,13.1
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,87,62,62,0,5.5
2024-01-06,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,121,90,90,0,8.2
2024-01-06,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,149,138,138,0,13.8
2024-01-06,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,130,92,92,0,8.7
2024-01-06,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,112,74,74,0,5.7
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,131,107,107,0,10.0
2024-01-06,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,92,55,55,0,4.5
2024-01-06,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,70,49,49,0,4.8
2024-01-06,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,75,52,52,0,3.5
2024-01-06,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,105,66,66,0,5.2
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,139,113,113,0,12.2
2024-01-06,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,106,94,94,0,11.0
2024-01-06,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,79,38,38,0,3.3
2024-01-06,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,118,89,89,0,8.2
2024-01-06,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,124,108,108,0,8.7
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,173,129,129,0,8.7
2024-01-06,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,80,56,56,0,3.9
2024-01-06,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,125,86,86,0,7.0
2024-01-06,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,165,121,121,0,13.5
2024-01-06,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,132,120,120,0,13.4
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,120,102,102,0,10.8
2024-01-06,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,78,68,68,0,5.7
2024-01-06,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,162,122,122,0,10.6
2024-01-06,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,152,132,132,0,9.8
2024-01-06,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,125,91,91,0,6.4
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,77,46,46,0,5.2
2024-01-06,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,149,125,125,0,14.5
2024-01-06,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,169,150,150,0,10.4
2024-01-06,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,165,129,129,0,8.8
2024-01-06,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,150,115,115,0,12.4
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,95,80,80,0,6.5
2024-01-06,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,132,87,87,0,6.7
2024-01-06,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,118,91,91,0,10.9
2024-01-06,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,145,131,131,0,14.1
2024-01-06,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,163,119,119,0,8.2
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,128,98,98,0,8.6
2024-01-06,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,126,106,106,0,8.6
2024-01-06,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,143,110,110,0,11.8
2024-01-06,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,84,74,74,0,5.0
2024-01-06,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,131,100,100,0,7.8
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,131,104,104,0,11.1
2024-01-06,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,187,150,150,0,14.2
2024-01-06,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,155,119,119,0,13.3
2024-01-06,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,126,90,90,0,9.8
2024-01-06,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,120,101,101,0,10.3
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,150,136,136,0,11.2
2024-01-06,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,129,111,111,0,10.6
2024-01-06,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,136,116,116,0,9.8
2024-01-06,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,93,73,73,0,8.4
2024-01-06,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,111,97,97,0,11.0
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,123,104,104,0,8.1
2024-01-06,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,116,103,103,0,9.1
2024-01-06,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,126,94,94,0,9.0
2024-01-06,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,85,75,75,0,5.1
2024-01-06,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,126,96,96,0,10.8
2024-01-06,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,144,106,106,0,11.1
2024-01-06,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,76,59,59,0,6.6
2024-01-06,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,130,89,89,0,8.9
2024-01-06,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,150,109,109,0,11.3
